date,kind,id
2026-02-20,fdtd,cfe0db15
2026-02-20,fdtd,d00070e4
2026-02-20,fdtd,d025b1ad
2026-02-20,fdtd,d0f4588f
2026-02-20,fdtd,d0f4b17a
2026-02-20,fdtd,d30a3a1c
2026-02-20,fdtd,d362455b
2026-02-20,fdtd,d4740032
2026-02-20,fdtd,d5ad3b40
2026-02-20,fdtd,d5c94f70
2026-02-20,fdtd,d5d4dcd7
2026-02-20,fdtd,d704dc1e
2026-02-20,fdtd,d8315710
2026-02-20,fdtd,d8c2f9a2
2026-02-20,fdtd,d8cb1012
2026-02-20,fdtd,d90fa34a
2026-02-20,fdtd,d9ac0f88
2026-02-20,fdtd,daed6ea5
2026-02-20,fdtd,db0bcc26
2026-02-20,fdtd,dda52c48
2026-02-20,fdtd,ddc365d2
2026-02-20,fdtd,de53da9e
2026-02-20,fdtd,de92798b
2026-02-20,fdtd,df20684c
2026-02-20,fdtd,e05135a7
2026-02-20,fdtd,e1a09ff3
2026-02-20,fdtd,e1d4ebbf
2026-02-20,fdtd,e3925004
2026-02-20,fdtd,e4c016d5
2026-02-20,fdtd,e51e6a91
2026-02-20,fdtd,e5faac55
2026-02-20,fdtd,e662ad4f
2026-02-20,fdtd,e7a7896b
2026-02-20,fdtd,e7b3800c
2026-02-20,fdtd,e8d544a6
2026-02-20,fdtd,eac2eae4
2026-02-20,fdtd,ebf239c9
2026-02-20,fdtd,ed130083
2026-02-20,fdtd,edef838e
2026-02-20,fdtd,ef4ca5bf
2026-02-20,fdtd,efebd748
2026-02-20,fdtd,f07f051b
2026-02-20,fdtd,f10381ee
2026-02-20,fdtd,f13a6a16
2026-02-20,fdtd,f215ea8e
2026-02-20,fdtd,f338573c
2026-02-20,fdtd,f64d6dc7
2026-02-20,fdtd,f6a566e8
2026-02-20,fdtd,f6bbca62
2026-02-20,fdtd,f72c6e01
2026-02-20,fdtd,f7e9b894
2026-02-20,fdtd,f9f421c3
2026-02-20,mode_solver,035eedf5
2026-02-20,mode_solver,06c1e039
2026-02-20,mode_solver,1125f256
2026-02-20,mode_solver,14a87464
2026-02-20,mode_solver,162295ca
2026-02-20,mode_solver,1acbee60
2026-02-20,mode_solver,1e0aef12
2026-02-20,mode_solver,1e572b19
2026-02-20,mode_solver,2861b5ef
2026-02-20,mode_solver,2c301b77
2026-02-20,mode_solver,2f2079ca
2026-02-20,mode_solver,306a5f1f
2026-02-20,mode_solver,31f3b604
2026-02-20,mode_solver,38c1fe3a
2026-02-20,mode_solver,3f0a7871
2026-02-20,mode_solver,477d17c2
2026-02-20,mode_solver,4e520375
2026-02-20,mode_solver,525f03e1
2026-02-20,mode_solver,5593b6fc
2026-02-20,mode_solver,578b63d3
2026-02-20,mode_solver,58145fba
2026-02-20,mode_solver,59238404
2026-02-20,mode_solver,5cf95da3
2026-02-20,mode_solver,5d0eb9cd
2026-02-20,mode_solver,5febe5fb
2026-02-20,mode_solver,612b9c00
2026-02-20,mode_solver,6860b5ef
2026-02-20,mode_solver,6b598672
2026-02-20,mode_solver,6b691f81
2026-02-20,mode_solver,6cbe600b
2026-02-20,mode_solver,6df7774a
2026-02-20,mode_solver,709f6d7c
2026-02-20,mode_solver,7251806e
2026-02-20,mode_solver,751b5ace
2026-02-20,mode_solver,78fe19c1
2026-02-20,mode_solver,79ecdde4
2026-02-20,mode_solver,82786ce7
2026-02-20,mode_solver,832e358b
2026-02-20,mode_solver,88455f60
2026-02-20,mode_solver,96d69ef1
2026-02-20,mode_solver,97973854
2026-02-20,mode_solver,9872d433
2026-02-20,mode_solver,99209b39
2026-02-20,mode_solver,9abe1d88
2026-02-20,mode_solver,9c0d5d48
2026-02-20,mode_solver,a1f7dbb8
2026-02-20,mode_solver,ac34487e
2026-02-20,mode_solver,b088fa12
2026-02-20,mode_solver,b1c50c27
2026-02-20,mode_solver,b40ba0bd
2026-02-20,mode_solver,b5b32b96
2026-02-20,mode_solver,be3d4b4e
2026-02-20,mode_solver,be8ef690
2026-02-20,mode_solver,c1ffc96f
2026-02-20,mode_solver,c3047f6c
2026-02-20,mode_solver,c30ede4c
2026-02-20,mode_solver,d2e9bc60
2026-02-20,mode_solver,d921841b
2026-02-20,mode_solver,dadc9e16
2026-02-20,mode_solver,e16d278e
2026-02-20,mode_solver,e20a64eb
2026-02-20,mode_solver,e383e34a
2026-02-20,mode_solver,e81911e7
2026-02-20,mode_solver,f026b35e
2026-02-20,mode_solver,f3fd1814
2026-02-20,mode_solver,f83a6e09
2026-02-21,fdtd,0fcecebd
2026-02-21,fdtd,1e6f4fcc
2026-02-21,fdtd,201992cd
2026-02-21,fdtd,231f6a09
2026-02-21,fdtd,7c4a91c4
2026-02-21,fdtd,8a77db1d
2026-02-21,fdtd,8d8d00dd
2026-02-21,fdtd,9b05331a
2026-02-21,fdtd,a82887fc
2026-02-21,fdtd,aaf0d0e1
2026-02-21,fdtd,b0038ed9
2026-02-21,fdtd,b14d9dbd
2026-02-21,fdtd,b8cfe3c0
2026-02-21,fdtd,ce16aecc
2026-02-21,fdtd,de44705d
2026-02-21,fdtd,e24c0ddf
2026-02-21,fdtd,e30f9369
2026-02-21,fdtd,fafb0d7f
2026-02-21,mode_solver,016ff98d
2026-02-21,mode_solver,0178595c
2026-02-21,mode_solver,07d7c0c5
2026-02-21,mode_solver,0846607f
2026-02-21,mode_solver,09658e8b
2026-02-21,mode_solver,0976d453
2026-02-21,mode_solver,0c8520a4
2026-02-21,mode_solver,0cda424f
2026-02-21,mode_solver,11b148fe
2026-02-21,mode_solver,14d25bf1
2026-02-21,mode_solver,15ce44d7
2026-02-21,mode_solver,166ff4eb
2026-02-21,mode_solver,16be412c
2026-02-21,mode_solver,17ad8cff
2026-02-21,mode_solver,1c9bdf8c
2026-02-21,mode_solver,1e1d899c
2026-02-21,mode_solver,2278d7ea
2026-02-21,mode_solver,25dcfac1
2026-02-21,mode_solver,2655609b
2026-02-21,mode_solver,26fdc481
2026-02-21,mode_solver,28874b98
2026-02-21,mode_solver,294170fd
2026-02-21,mode_solver,29e77bd7
2026-02-21,mode_solver,2a38b4ef
2026-02-21,mode_solver,2c994b07
2026-02-21,mode_solver,2ca64ff2
2026-02-21,mode_solver,2f6d9dac
2026-02-21,mode_solver,4524cd2a
2026-02-21,mode_solver,456ca8cf
2026-02-21,mode_solver,46394c4d
2026-02-21,mode_solver,49eb1fb3
2026-02-21,mode_solver,4a68e014
2026-02-21,mode_solver,4a9cffe3
2026-02-21,mode_solver,4c6af491
2026-02-21,mode_solver,4d03799f
2026-02-21,mode_solver,55e10b81
2026-02-21,mode_solver,57b0dc9a
2026-02-21,mode_solver,57c54cf4
2026-02-21,mode_solver,5a9d279c
2026-02-21,mode_solver,5ba757a8
2026-02-21,mode_solver,5bb7f6ff
2026-02-21,mode_solver,5bf614d0
2026-02-21,mode_solver,62c217d8
2026-02-21,mode_solver,6430ae87
2026-02-21,mode_solver,6b2547e9
2026-02-21,mode_solver,741c9997
2026-02-21,mode_solver,74d8f635
2026-02-21,mode_solver,79680c1e
2026-02-21,mode_solver,79ff6f62
2026-02-21,mode_solver,7b94871f
2026-02-21,mode_solver,7bee8820
2026-02-21,mode_solver,7d406c43
2026-02-21,mode_solver,7fe17a85
2026-02-21,mode_solver,88a0d401
2026-02-21,mode_solver,891be634
2026-02-21,mode_solver,89415f74
2026-02-21,mode_solver,8e5def21
2026-02-21,mode_solver,918061cd
2026-02-21,mode_solver,9502bef5
2026-02-21,mode_solver,956f0899
2026-02-21,mode_solver,95c69edf
2026-02-21,mode_solver,9b3735f5
2026-02-21,mode_solver,9caef8ff
2026-02-21,mode_solver,9fb0a2e8
2026-02-21,mode_solver,9fb1a700
2026-02-21,mode_solver,a76ce637
2026-02-21,mode_solver,ac68ea57
2026-02-21,mode_solver,af8cb40f
2026-02-21,mode_solver,b100f7fa
2026-02-21,mode_solver,b247217e
2026-02-21,mode_solver,b7692e08
2026-02-21,mode_solver,ba7c73d4
2026-02-21,mode_solver,bcea0cb7
2026-02-21,mode_solver,be3d4da8
2026-02-21,mode_solver,c0f4dbac
2026-02-21,mode_solver,c56a48ce
2026-02-21,mode_solver,c5f2ea02
2026-02-21,mode_solver,c69d7bfa
2026-02-21,mode_solver,c87f6371
2026-02-21,mode_solver,cbbc2355
2026-02-21,mode_solver,cc4a33ae
2026-02-21,mode_solver,ccd6ac37
2026-02-21,mode_solver,ce12d858
2026-02-21,mode_solver,d50b9593
2026-02-21,mode_solver,d6d37749
2026-02-21,mode_solver,d77f5b4e
2026-02-21,mode_solver,d836ed3c
2026-02-21,mode_solver,dc554d24
2026-02-21,mode_solver,de1b98f2
2026-02-21,mode_solver,e0f86cc5
2026-02-21,mode_solver,e3d2802c
2026-02-21,mode_solver,e81e7710
2026-02-21,mode_solver,ed7eba16
2026-02-21,mode_solver,ef7eb665
2026-02-21,mode_solver,f020d4e6
2026-02-21,mode_solver,f0aea2b1
2026-02-21,mode_solver,f0c5c666
2026-02-21,mode_solver,f57d94f1
2026-02-21,mode_solver,f5f7f274
2026-02-21,mode_solver,f788e06d
2026-02-21,mode_solver,fcb931ec
2026-02-21,mode_solver,fef716bd
2026-02-21,mode_solver,ff412dc3
2026-02-21,mode_solver,fff52a25
2026-02-21,mode_solver,fff9d530
2026-02-22,fdtd,1e74c63b
2026-02-22,fdtd,691f34c4
2026-02-22,fdtd,86f9f18a
2026-02-22,fdtd,88661da3
2026-02-22,fdtd,dcc8806f
2026-02-22,mode_solver,37cf4fd1
2026-02-22,mode_solver,5cd2db13
2026-02-23,mode_solver,086e14c9
2026-02-23,mode_solver,0ef8b1ee
2026-02-23,mode_solver,0f7cbf47
2026-02-23,mode_solver,18119b89
2026-02-23,mode_solver,1e9aa4a7
2026-02-23,mode_solver,1ec4235b
2026-02-23,mode_solver,22226847
2026-02-23,mode_solver,42261376
2026-02-23,mode_solver,49568cda
2026-02-23,mode_solver,4a82bc63
2026-02-23,mode_solver,4d0a23e8
2026-02-23,mode_solver,4ef13462
2026-02-23,mode_solver,5ca34aa7
2026-02-23,mode_solver,5ffc4b7b
2026-02-23,mode_solver,607c4768
2026-02-23,mode_solver,7755a800
2026-02-23,mode_solver,7fba12b0
2026-02-23,mode_solver,92eb730d
2026-02-23,mode_solver,95793dd9
2026-02-23,mode_solver,a67547df
2026-02-23,mode_solver,aa39e618
2026-02-23,mode_solver,b1a1c672
2026-02-23,mode_solver,be4bdc3c
2026-02-23,mode_solver,ca585ab1
2026-02-23,mode_solver,d3ccfeb6
2026-02-23,mode_solver,d6ef9fda
2026-02-23,mode_solver,dc71bec3
2026-02-23,mode_solver,df3f95c4
2026-02-23,mode_solver,e12e4d3e
2026-02-23,mode_solver,e25fef12
2026-02-23,mode_solver,e9f42d79
2026-02-23,mode_solver,eb497a60
2026-02-23,mode_solver,f061ac01
2026-02-23,mode_solver,f39f2ab7
2026-02-23,mode_solver,f67280af
2026-02-23,mode_solver,f7fa6e00
2026-02-23,mode_solver,f999cd48
2026-02-23,mode_solver,f9ce0e57
2026-02-23,mode_solver,fd3c74ff
2026-02-23,mode_solver,fe76f1d4
2026-03-11,fdtd,0c5d26cd
2026-03-11,fdtd,1113106b
2026-03-11,fdtd,28e96cbb
2026-03-11,fdtd,35d68139
2026-03-11,fdtd,40c57ea4
2026-03-11,fdtd,47821dd3
2026-03-11,fdtd,55098dbb
2026-03-11,fdtd,5f8d3bd4
2026-03-11,fdtd,658e2db3
2026-03-11,fdtd,74d82079
2026-03-11,fdtd,86ef20b4
2026-03-11,fdtd,a5967085
2026-03-11,fdtd,b6f5e708
2026-03-11,fdtd,c4bdea54
2026-03-11,fdtd,ce28da40
2026-03-11,fdtd,d0ed948e
2026-03-11,fdtd,d9a0ffb9
2026-03-11,fdtd,e63f8be3
2026-03-11,fdtd,f70a239d
2026-03-12,fdtd,08b40ba6
2026-03-12,fdtd,0e890ed2
2026-03-12,fdtd,129b9b9b
2026-03-12,fdtd,201d06f8
2026-03-12,fdtd,2301a2fe
2026-03-12,fdtd,3095d5a0
2026-03-12,fdtd,33ca58e8
2026-03-12,fdtd,6e8dd32f
2026-03-12,fdtd,7fcee8e2
2026-03-12,fdtd,8012ecd8
2026-03-12,fdtd,8b3fde97
2026-03-12,fdtd,cbc0b1a0
2026-03-12,fdtd,cdbe7908
2026-03-12,fdtd,d5d4e355
2026-03-12,fdtd,d6ba69f3
2026-03-12,fdtd,dc0878f8
2026-03-12,fdtd,e4a55316
2026-03-12,fdtd,e999aa57
2026-03-12,fdtd,f00834e4
2026-03-16,fdtd,04908ed8
2026-03-16,fdtd,08bffb31
2026-03-16,fdtd,0a73ddde
2026-03-16,fdtd,15adbdfd
2026-03-16,fdtd,1dbc15bb
2026-03-16,fdtd,2187d040
2026-03-16,fdtd,24e635fb
2026-03-16,fdtd,279c0f07
2026-03-16,fdtd,29914ba3
2026-03-16,fdtd,2d42a3d1
2026-03-16,fdtd,2d6b78b0
2026-03-16,fdtd,2f195c65
2026-03-16,fdtd,31d27cc9
2026-03-16,fdtd,4a06a7d6
2026-03-16,fdtd,5433c66e
2026-03-16,fdtd,5837420f
2026-03-16,fdtd,5c9b223c
2026-03-16,fdtd,5e07fe9a
2026-03-16,fdtd,61d24cf7
2026-03-16,fdtd,635004a4
2026-03-16,fdtd,67a8932d
2026-03-16,fdtd,6ac237bc
2026-03-16,fdtd,6c8f9505
2026-03-16,fdtd,6f946226
2026-03-16,fdtd,71d27e52
2026-03-16,fdtd,76093480
2026-03-16,fdtd,7670f521
2026-03-16,fdtd,769d6f76
2026-03-16,fdtd,86f28059
2026-03-16,fdtd,89fee9ec
2026-03-16,fdtd,8b7f4b4e
2026-03-16,fdtd,8fdde485
2026-03-16,fdtd,988a1979
2026-03-16,fdtd,9942abf1
2026-03-16,fdtd,a1cd0a1d
2026-03-16,fdtd,b07af438
2026-03-16,fdtd,b1c62158
2026-03-16,fdtd,b6434831
2026-03-16,fdtd,c0df5e91
2026-03-16,fdtd,c0f052a9
2026-03-16,fdtd,c508d050
2026-03-16,fdtd,c5e25073
2026-03-16,fdtd,cc526c55
2026-03-16,fdtd,cd85842f
2026-03-16,fdtd,d00012f8
2026-03-16,fdtd,d1d143cf
2026-03-16,fdtd,d947ad21
2026-03-16,fdtd,dee5af68
2026-03-16,fdtd,dfa47d71
2026-03-16,fdtd,e75cf025
2026-03-16,fdtd,e974d50e
2026-03-16,fdtd,e97d1707
2026-03-16,fdtd,ea3a69e1
2026-03-16,fdtd,ec7cbecf
2026-03-16,fdtd,ed683f7e
2026-03-16,fdtd,f03c6b1b
2026-03-16,fdtd,f32e4206
2026-03-16,fdtd,f493b2be
2026-03-16,fdtd,f8948ef8
2026-03-16,fdtd,fa9fdb7a
2026-03-17,fdtd,02ef710a
2026-03-17,fdtd,03b7bd45
2026-03-17,fdtd,03d93ba6
2026-03-17,fdtd,058abb37
2026-03-17,fdtd,06676f2b
2026-03-17,fdtd,08f0952d
2026-03-17,fdtd,0da9a3d7
2026-03-17,fdtd,11abded2
2026-03-17,fdtd,15caefe4
2026-03-17,fdtd,166d8b71
2026-03-17,fdtd,17baef54
2026-03-17,fdtd,19f8159b
2026-03-17,fdtd,1bfa5d55
2026-03-17,fdtd,22a12a9e
2026-03-17,fdtd,236821e4
2026-03-17,fdtd,2384be54
2026-03-17,fdtd,23a0b9f2
2026-03-17,fdtd,24460107
2026-03-17,fdtd,2a9ba166
2026-03-17,fdtd,2ae15d02
2026-03-17,fdtd,2b32762b
2026-03-17,fdtd,33b93927
2026-03-17,fdtd,35ea5a5d
2026-03-17,fdtd,3ced3cb2
2026-03-17,fdtd,42a46f0f
2026-03-17,fdtd,4586e4a2
2026-03-17,fdtd,4981e303
2026-03-17,fdtd,4ebac1e2
2026-03-17,fdtd,50290d07
2026-03-17,fdtd,527c5e34
2026-03-17,fdtd,55af7373
2026-03-17,fdtd,561bad3e
2026-03-17,fdtd,58e6aed0
2026-03-17,fdtd,5a91c89f
2026-03-17,fdtd,5ae9ba0b
2026-03-17,fdtd,5e7ca1f7
2026-03-17,fdtd,5fd4d1f4
2026-03-17,fdtd,626c53db
2026-03-17,fdtd,645e572d
2026-03-17,fdtd,666a43cc
2026-03-17,fdtd,681b8dcf
2026-03-17,fdtd,6b6399db
2026-03-17,fdtd,6f1e769b
2026-03-17,fdtd,76437cce
2026-03-17,fdtd,76880ca7
2026-03-17,fdtd,774668c6
2026-03-17,fdtd,77a59b0c
2026-03-17,fdtd,787d9a2a
2026-03-17,fdtd,79b0e8d2
2026-03-17,fdtd,7de22237
2026-03-17,fdtd,7e76ce75
2026-03-17,fdtd,83fc3d28
2026-03-17,fdtd,8951addc
2026-03-17,fdtd,8ce6ba74
2026-03-17,fdtd,8cffcd85
2026-03-17,fdtd,8d2375ef
2026-03-17,fdtd,8db6a7e4
2026-03-17,fdtd,8e835673
2026-03-17,fdtd,917bbab5
2026-03-17,fdtd,92820bc4
2026-03-17,fdtd,939e60f8
2026-03-17,fdtd,95bfac8d
2026-03-17,fdtd,96d44b58
2026-03-17,fdtd,9794b948
2026-03-17,fdtd,9ae0e783
2026-03-17,fdtd,9e22fbcc
2026-03-17,fdtd,a0d8a0a4
2026-03-17,fdtd,a11a97f3
2026-03-17,fdtd,a2bb3fd6
2026-03-17,fdtd,a3d68661
2026-03-17,fdtd,a7c69c89
2026-03-17,fdtd,ab76fbf6
2026-03-17,fdtd,ac86db64
2026-03-17,fdtd,ae020aaf
2026-03-17,fdtd,af397cd9
2026-03-17,fdtd,b2b183d6
2026-03-17,fdtd,bd1d3c7c
2026-03-17,fdtd,bd6ad738
2026-03-17,fdtd,be96ba13
2026-03-17,fdtd,beac0f3b
2026-03-17,fdtd,c01fb470
2026-03-17,fdtd,c6113248
2026-03-17,fdtd,c86d4e02
2026-03-17,fdtd,c8bd4b1e
2026-03-17,fdtd,cd0c22fd
2026-03-17,fdtd,cdd6a595
2026-03-17,fdtd,ce9ec955
2026-03-17,fdtd,d464b2bb
2026-03-17,fdtd,da49a263
2026-03-17,fdtd,dac8b49e
2026-03-17,fdtd,db0217d0
2026-03-17,fdtd,db0be1d9
2026-03-17,fdtd,dd418774
2026-03-17,fdtd,dfb7e7d0
2026-03-17,fdtd,e4d602c6
2026-03-17,fdtd,e4e99565
2026-03-17,fdtd,e7080269
2026-03-17,fdtd,e7880c81
2026-03-17,fdtd,f22d6f13
2026-03-17,fdtd,f3147a33
2026-03-17,fdtd,f4fe8820
2026-03-17,fdtd,f4fe9aee
2026-03-17,fdtd,f5478b26
2026-03-17,fdtd,f9200a69
2026-03-17,fdtd,f9f4a4f3
2026-03-17,fdtd,fc3b7226
2026-03-17,fdtd,ff372324
2026-03-18,fdtd,041de4cb
2026-03-18,fdtd,04e42dad
2026-03-18,fdtd,0730ea36
2026-03-18,fdtd,0836de29
2026-03-18,fdtd,0c3543c1
2026-03-18,fdtd,0cf743ae
2026-03-18,fdtd,0e288be7
2026-03-18,fdtd,0f8bfe37
2026-03-18,fdtd,106919e1
2026-03-18,fdtd,115a214e
2026-03-18,fdtd,135bbcb9
2026-03-18,fdtd,13f43227
2026-03-18,fdtd,14c3939a
2026-03-18,fdtd,1977ccbe
2026-03-18,fdtd,1992d0be
2026-03-18,fdtd,1ad45a25
2026-03-18,fdtd,1f008645
2026-03-18,fdtd,1f17aaa4
2026-03-18,fdtd,21069ed0
2026-03-18,fdtd,222822ea
2026-03-18,fdtd,267cdca7
2026-03-18,fdtd,28461c9f
2026-03-18,fdtd,2c601c32
2026-03-18,fdtd,2db018dc
2026-03-18,fdtd,31a1b7b6
2026-03-18,fdtd,31bcbf02
2026-03-18,fdtd,32fa9d1d
2026-03-18,fdtd,33623949
2026-03-18,fdtd,3c5f0058
2026-03-18,fdtd,3ee8ef8e
2026-03-18,fdtd,4131c719
2026-03-18,fdtd,4282f2a9
2026-03-18,fdtd,43f8a46d
2026-03-18,fdtd,4482edf4
2026-03-18,fdtd,44bc6d2c
2026-03-18,fdtd,4576842e
2026-03-18,fdtd,45de9320
2026-03-18,fdtd,4a347733
2026-03-18,fdtd,4b1c7001
2026-03-18,fdtd,4b977762
2026-03-18,fdtd,4bdb73bd
2026-03-18,fdtd,4c9efe62
2026-03-18,fdtd,4ee08bbb
2026-03-18,fdtd,513efc2e
2026-03-18,fdtd,51a9d034
2026-03-18,fdtd,569002ea
2026-03-18,fdtd,56fb7d63
2026-03-18,fdtd,5827875f
2026-03-18,fdtd,587f0d23
2026-03-18,fdtd,591b8171
2026-03-18,fdtd,5b6d629c
2026-03-18,fdtd,5e23a175
2026-03-18,fdtd,5e799750
2026-03-18,fdtd,5f5f5106
2026-03-18,fdtd,638814e0
2026-03-18,fdtd,67f68b47
2026-03-18,fdtd,694c1816
2026-03-18,fdtd,70c5ae67
2026-03-18,fdtd,70f3ec5b
2026-03-18,fdtd,7174065c
2026-03-18,fdtd,74a89421
2026-03-18,fdtd,75a06e2b
2026-03-18,fdtd,7749addb
2026-03-18,fdtd,79e8b8cd
2026-03-18,fdtd,7dc81d60
2026-03-18,fdtd,7e43bb98
2026-03-18,fdtd,839c3314
2026-03-18,fdtd,84186377
2026-03-18,fdtd,84f810e6
2026-03-18,fdtd,856afb34
2026-03-18,fdtd,86f0db0f
2026-03-18,fdtd,8a19f054
2026-03-18,fdtd,8d704bb3
2026-03-18,fdtd,8fb6e255
2026-03-18,fdtd,8fe63f59
2026-03-18,fdtd,9450f3c9
2026-03-18,fdtd,95acb3b3
2026-03-18,fdtd,9617f6e6
2026-03-18,fdtd,97c7503a
2026-03-18,fdtd,98a55fdf
2026-03-18,fdtd,9b664617
2026-03-18,fdtd,9d9d8f77
2026-03-18,fdtd,9eaff9f3
2026-03-18,fdtd,a2b5999d
2026-03-18,fdtd,a3563d08
2026-03-18,fdtd,a386fa10
2026-03-18,fdtd,a3c1197c
2026-03-18,fdtd,a4845537
2026-03-18,fdtd,a7596b8e
2026-03-18,fdtd,a95e227c
2026-03-18,fdtd,aa342e20
2026-03-18,fdtd,aa42b6fc
2026-03-18,fdtd,ab603962
2026-03-18,fdtd,abe81e7a
2026-03-18,fdtd,ad4b8a59
2026-03-18,fdtd,b052c690
2026-03-18,fdtd,b11c2086
2026-03-18,fdtd,b129a600
2026-03-18,fdtd,b13fe2d6
2026-03-18,fdtd,b212883b
2026-03-18,fdtd,b500a9bd
2026-03-18,fdtd,b5c49489
2026-03-18,fdtd,b6449b82
2026-03-18,fdtd,b780547d
2026-03-18,fdtd,b7c658a6
2026-03-18,fdtd,b8987e4f
2026-03-18,fdtd,b95414a4
2026-03-18,fdtd,ba994e6b
2026-03-18,fdtd,bcc338db
2026-03-18,fdtd,bd6eecd8
2026-03-18,fdtd,be81a328
2026-03-18,fdtd,bebbac64
2026-03-18,fdtd,bed89f88
2026-03-18,fdtd,c2f4444e
2026-03-18,fdtd,c3e9e28b
2026-03-18,fdtd,c5cb3d3b
2026-03-18,fdtd,c816c2f7
2026-03-18,fdtd,c832fd41
2026-03-18,fdtd,cbc47f7b
2026-03-18,fdtd,cc8615ec
2026-03-18,fdtd,cfaaafa9
2026-03-18,fdtd,d0838a45
2026-03-18,fdtd,d11a5151
2026-03-18,fdtd,d1ea4704
2026-03-18,fdtd,d5c63ab1
2026-03-18,fdtd,d620e455
2026-03-18,fdtd,d7e2c847
2026-03-18,fdtd,dbf67d19
2026-03-18,fdtd,e345d7d3
2026-03-18,fdtd,e4327ead
2026-03-18,fdtd,e9ffb413
2026-03-18,fdtd,f05d5bce
2026-03-18,fdtd,f4aa26e5
2026-03-18,fdtd,f591a257
2026-03-18,fdtd,f6960180
2026-03-18,fdtd,f75d5492
2026-03-18,fdtd,f790dfc5
2026-03-18,fdtd,f7d5f7cb
2026-03-18,fdtd,f8094ec5
2026-03-18,fdtd,fc81940b
2026-03-19,fdtd,0097fb6c
2026-03-19,fdtd,01e6c275
2026-03-19,fdtd,03a45b00
2026-03-19,fdtd,059e31b4
2026-03-19,fdtd,084894dd
2026-03-19,fdtd,0ceb8e80
2026-03-19,fdtd,0f5bd6fc
2026-03-19,fdtd,11f54778
2026-03-19,fdtd,12082113
2026-03-19,fdtd,19b97631
2026-03-19,fdtd,1a6e18e8
2026-03-19,fdtd,1bad286c
2026-03-19,fdtd,1be06e6d
2026-03-19,fdtd,1d4cadc3
2026-03-19,fdtd,243c63ff
2026-03-19,fdtd,2a26277b
2026-03-19,fdtd,2ca0d25a
2026-03-19,fdtd,2e5c295d
2026-03-19,fdtd,2eca25f9
2026-03-19,fdtd,366fba86
2026-03-19,fdtd,3a34d22c
2026-03-19,fdtd,3a45fdb3
2026-03-19,fdtd,3e09b5ab
2026-03-19,fdtd,3f14d390
2026-03-19,fdtd,430cb30f
2026-03-19,fdtd,452fe5b7
2026-03-19,fdtd,49b480b1
2026-03-19,fdtd,4c887c91
2026-03-19,fdtd,4d9c8bf6
2026-03-19,fdtd,52a9000c
2026-03-19,fdtd,532afaf4
2026-03-19,fdtd,53874d15
2026-03-19,fdtd,539bc1d8
2026-03-19,fdtd,541652f1
2026-03-19,fdtd,58d56228
2026-03-19,fdtd,5b729b98
2026-03-19,fdtd,5f92fe2b
2026-03-19,fdtd,62107614
2026-03-19,fdtd,66dcc833
2026-03-19,fdtd,686450ed
2026-03-19,fdtd,6afe6a7e
2026-03-19,fdtd,71ccd1b7
2026-03-19,fdtd,736d18de
2026-03-19,fdtd,768e078e
2026-03-19,fdtd,76e7bcd0
2026-03-19,fdtd,776150ac
2026-03-19,fdtd,77e3b467
2026-03-19,fdtd,7cafd764
2026-03-19,fdtd,82c4f68e
2026-03-19,fdtd,85fb7784
2026-03-19,fdtd,869e48ab
2026-03-19,fdtd,889ea85e
2026-03-19,fdtd,8ad60e90
2026-03-19,fdtd,951a1b7a
2026-03-19,fdtd,97f6318d
2026-03-19,fdtd,a697f4d8
2026-03-19,fdtd,a6d00f15
2026-03-19,fdtd,a7590f0c
2026-03-19,fdtd,a7781079
2026-03-19,fdtd,af2df260
2026-03-19,fdtd,b5d276f7
2026-03-19,fdtd,b6bf80de
2026-03-19,fdtd,b7370490
2026-03-19,fdtd,b879c827
2026-03-19,fdtd,b8bb8b33
2026-03-19,fdtd,baa470dd
2026-03-19,fdtd,bd1579e3
2026-03-19,fdtd,be2881e1
2026-03-19,fdtd,c22bc920
2026-03-19,fdtd,c2331d5d
2026-03-19,fdtd,c3fc08d8
2026-03-19,fdtd,c4064d87
2026-03-19,fdtd,c68e70e1
2026-03-19,fdtd,c9fbf203
2026-03-19,fdtd,cc8dc0a6
2026-03-19,fdtd,ccdd0446
2026-03-19,fdtd,cf5ac387
2026-03-19,fdtd,d56fa7d1
2026-03-19,fdtd,d6d31b67
2026-03-19,fdtd,d6f6c3ef
2026-03-19,fdtd,dad5df3a
2026-03-19,fdtd,df1c7863
2026-03-19,fdtd,e8484d98
2026-03-19,fdtd,ea4e0a1d
2026-03-19,fdtd,f1c3a951
2026-03-19,fdtd,f1ff0366
2026-03-19,fdtd,f4391cbd
2026-03-19,fdtd,f6950b7b
2026-03-19,fdtd,fd524cf6
2026-03-19,fdtd,fe8ddd78
2026-03-20,mode_solver,01b4da59
2026-03-20,mode_solver,033195ee
2026-03-20,mode_solver,05089d42
2026-03-20,mode_solver,057611cc
2026-03-20,mode_solver,072d5f80
2026-03-20,mode_solver,08a4c853
2026-03-20,mode_solver,0b442163
2026-03-20,mode_solver,0ba96635
2026-03-20,mode_solver,0c01428b
2026-03-20,mode_solver,0c8580c6
2026-03-20,mode_solver,0da942e6
2026-03-20,mode_solver,0f4fa802
2026-03-20,mode_solver,100c03af
2026-03-20,mode_solver,1136f480
2026-03-20,mode_solver,137dcc11
2026-03-20,mode_solver,15c68f73
2026-03-20,mode_solver,18eb8f3e
2026-03-20,mode_solver,18f01412
